候選人,推薦政黨,當選註記,序號,交易日期,收支科目,統一編號,捐贈者／支出對象,收入金額,支出金額,金錢類,地址,P
趙天麟,民主進步黨,*,47,104/11/22,營利事業捐贈收入,24337882,御品軒股份有限公司,100000,,是,高雄市苓雅區,240
趙天麟,民主進步黨,*,48,104/11/22,營利事業捐贈收入,24436953,明璟建設有限公司,100000,,是,高雄市苓雅區,240
趙天麟,民主進步黨,*,49,104/11/22,營利事業捐贈收入,28636192,太極微風開發建設有限公司,50000,,是,高雄市苓雅區,240
趙天麟,民主進步黨,*,50,104/11/17,營利事業捐贈收入,86920420,匯成建設股份有限公司,50000,,是,高雄市新興區,240
趙天麟,民主進步黨,*,51,104/11/17,營利事業捐贈收入,53298281,中大營造股份有限公司,100000,,是,高雄市鼓山區,240
趙天麟,民主進步黨,*,52,104/11/17,營利事業捐贈收入,76547162,宏碁建設股份有限公司,50000,,是,高雄市前鎮區,240
趙天麟,民主進步黨,*,53,104/11/17,營利事業捐贈收入,16822994,城揚建設股份有限公司,50000,,是,高雄市三民區,240
趙天麟,民主進步黨,*,54,104/11/17,營利事業捐贈收入,22818842,友友建設股份有限公司,100000,,是,高雄市苓雅區,240
趙天麟,民主進步黨,*,55,104/11/16,營利事業捐贈收入,53749899,柏昌投資股份有限公司,100000,,是,臺北市忠孝東,240
趙天麟,民主進步黨,*,56,104/11/13,營利事業捐贈收入,24337882,御品軒股份有限公司,100000,,是,高雄市苓雅區,240
趙天麟,民主進步黨,*,57,104/11/12,營利事業捐贈收入,81261118,傳展股份有限公司,10000,,是,高雄市小港區,240
趙天麟,民主進步黨,*,58,104/11/12,營利事業捐贈收入,07632467,益邦機電顧問股份有限公司,10000,,是,高雄市新興區,240
趙天麟,民主進步黨,*,59,104/11/12,營利事業捐贈收入,28302688,金聯成資源科技股份有限公司,20000,,是,高雄市小港區,240
趙天麟,民主進步黨,*,60,104/11/02,營利事業捐贈收入,83648834,漁人製藥股份有限公司,10000,,是,高雄市左營區,240
趙天麟,民主進步黨,*,61,104/11/02,營利事業捐贈收入,10271136,昭來商務旅館,10000,,是,高雄市苓雅區,240
趙天麟,民主進步黨,*,62,104/10/23,營利事業捐贈收入,96956468,佳泰瑞貿易股份有限公司,500000,,是,臺北市建國北,240
趙天麟,民主進步黨,*,63,104/10/07,營利事業捐贈收入,36156131,俊來金屬股份有限公司,30000,,是,新北市三重區,240
趙天麟,民主進步黨,*,64,104/09/26,營利事業捐贈收入,27687405,友田發貿易股份有限公司,20000,,是,高雄市左營區,240
趙天麟,民主進步黨,*,65,104/09/26,營利事業捐贈收入,24682547,樺揚海事服務有限公司,20000,,是,高雄市鳳山區,240
趙天麟,民主進步黨,*,66,104/09/26,營利事業捐贈收入,22826483,明國興業有限公司,20000,,是,高雄市前金區,240
趙天麟,民主進步黨,*,67,104/09/25,營利事業捐贈收入,53676299,寶得利國際股份有限公司高雄分公司,50000,,是,高雄市前鎮區,240
趙天麟,民主進步黨,*,68,104/09/25,營利事業捐贈收入,16817991,漢碁傳動有限公司,20000,,是,高雄市三民區,240
趙天麟,民主進步黨,*,69,104/09/18,營利事業捐贈收入,22660336,成隆漁業股份有限公司,200000,,是,高雄市新興區,240
趙天麟,民主進步黨,*,70,104/09/18,營利事業捐贈收入,86517716,南統建設股份有限公司,120000,,是,高雄市鼓山區,240
趙天麟,民主進步黨,*,71,104/09/14,營利事業捐贈收入,86453972,茂勝企業有限公司,50000,,是,高雄市前鎮區,240
趙天麟,民主進步黨,*,72,104/09/14,營利事業捐贈收入,13151276,府邸建設有限公司,20000,,是,高雄市新興區,240
趙天麟,民主進步黨,*,73,104/09/14,營利事業捐贈收入,29016023,紀成工程有限公司,50000,,是,高雄市三民區,240
趙天麟,民主進步黨,*,74,104/09/14,營利事業捐贈收入,86044267,城偉實業股份有限公司,100000,,是,高雄市新興區,240
趙天麟,民主進步黨,*,75,104/09/14,營利事業捐贈收入,13199573,崑郡建設股份有限公司,100000,,是,高雄市左營區,240
趙天麟,民主進步黨,*,76,104/09/11,營利事業捐贈收入,13192683,宏笙包裝科技企業有限公司,20000,,是,高雄市三民區,240
趙天麟,民主進步黨,*,77,104/09/11,營利事業捐贈收入,97413007,金氏科訊股份有限公司,120000,,是,高雄市新興區,240
趙天麟,民主進步黨,*,78,104/09/11,營利事業捐贈收入,28836494,人杰老四川餐飲管理顧問股份有限公司,100000,,是,高雄市左營區,240
趙天麟,民主進步黨,*,79,104/08/31,營利事業捐贈收入,27684630,楠都加油站股份有限公司,100000,,是,高雄市楠梓區,240
趙天麟,民主進步黨,*,80,104/08/17,營利事業捐贈收入,23332614,弘奇海洋企業股份有限公司,120000,,是,高雄市前鎮區,240
趙天麟,民主進步黨,*,81,104/08/13,營利事業捐贈收入,23271790,百佑營造有限公司,20000,,是,高雄市新興區,241
趙天麟,民主進步黨,*,82,104/08/11,營利事業捐贈收入,16776387,全球華人股份有限公司,120000,,是,臺北市南京東,241
趙天麟,民主進步黨,*,83,104/08/10,營利事業捐贈收入,53570140,益綠環保科技股份有限公司,100000,,是,高雄市岡山區,241
趙天麟,民主進步黨,*,84,104/05/18,營利事業捐贈收入,54212277,鑫揚國際有限公司,500000,,是,臺北市中山區,241
趙天麟,民主進步黨,*,85,104/05/18,營利事業捐贈收入,28605254,上揚國際實業有限公司,500000,,是,高雄市鼓山區,241
趙天麟,民主進步黨,*,86,104/05/04,營利事業捐贈收入,13199911,吉圃建設股份有限公司,1000000,,是,高雄市苓雅區,241
邱議瑩,民主進步黨,*,1,105/01/15,營利事業捐贈收入,24680668,明田營造有限公司,30000,,是,高雄市旗山區,242
邱議瑩,民主進步黨,*,2,105/01/08,營利事業捐贈收入,86098967,泰誠發展營造股份有限公司,1000000,,是,臺北市大安區,242
邱議瑩,民主進步黨,*,3,105/01/04,營利事業捐贈收入,22764579,新鑫股份有限公司,1000000,,是,臺北市大安區,242
邱議瑩,民主進步黨,*,4,104/12/30,營利事業捐贈收入,29002436,湯城工程顧問有限公司,20000,,是,高雄市三民區,242
邱議瑩,民主進步黨,*,5,104/12/30,營利事業捐贈收入,53349964,太得投資有限公司,100000,,是,臺北市內湖區,242
邱議瑩,民主進步黨,*,6,104/12/29,營利事業捐贈收入,72051941,木通實業股份有限公司,200000,,是,臺南市新化區,242
邱議瑩,民主進步黨,*,7,104/12/25,營利事業捐贈收入,80474660,正意食品股份有限公司,100000,,是,臺中市霧峰區,242
邱議瑩,民主進步黨,*,8,104/12/25,營利事業捐贈收入,04293133,員和工業股份有限公司,10000,,是,桃園市平鎮區,242
邱議瑩,民主進步黨,*,9,104/12/25,營利事業捐贈收入,47228225,全暐企業有限公司,10000,,是,新竹市古賢里,242
邱議瑩,民主進步黨,*,10,104/12/25,營利事業捐贈收入,80487089,進嘉石材有限公司,10000,,是,臺中市北區賴,242
邱議瑩,民主進步黨,*,11,104/12/25,營利事業捐贈收入,89984123,儒壕企業有限公司,10000,,是,臺中市潭子區,242
邱議瑩,民主進步黨,*,12,104/12/25,營利事業捐贈收入,86754999,延昌油漆有限公司,10000,,是,臺中市南區福,242
邱議瑩,民主進步黨,*,13,104/12/25,營利事業捐贈收入,86597154,松和企業有限公司,10000,,是,新北市中和區,242
邱議瑩,民主進步黨,*,14,104/12/25,營利事業捐贈收入,80637952,悍祥有限公司,10000,,是,臺中市南屯區,242
邱議瑩,民主進步黨,*,15,104/12/25,營利事業捐贈收入,80743948,良峰工程有限公司,10000,,是,新北市板橋區,242
邱議瑩,民主進步黨,*,16,104/12/25,營利事業捐贈收入,27393730,冠田工程有限公司,10000,,是,桃園巿桃園區,242
邱議瑩,民主進步黨,*,17,104/12/25,營利事業捐贈收入,77570289,興屋清潔社,10000,,是,臺中市北區明,242
邱議瑩,民主進步黨,*,18,104/12/25,營利事業捐贈收入,39808538,均佑工程行,10000,,是,臺中市龍井區,242
邱議瑩,民主進步黨,*,19,104/12/22,營利事業捐贈收入,27567485,前瞻國際顧問股份有限公司,1000000,,是,新北市新店區,242
邱議瑩,民主進步黨,*,20,104/12/15,營利事業捐贈收入,23827290,漢神名店百貨股份有限公司,250000,,是,高雄市前金區,242
邱議瑩,民主進步黨,*,21,104/12/15,營利事業捐贈收入,28435462,崇神開發實業股份有限公司高雄分公司,250000,,是,高雄市左營區,242
邱議瑩,民主進步黨,*,22,104/12/14,營利事業捐贈收入,16716121,照順投資股份有限公司,8000,,否,臺南市中西區,242
邱議瑩,民主進步黨,*,23,104/12/11,營利事業捐贈收入,97170064,中工機械股份有限公司,200000,,是,高雄市苓雅區,242
邱議瑩,民主進步黨,*,24,104/12/11,營利事業捐贈收入,81470092,天興實業股份有限公司,80000,,是,高雄市大社區,242
邱議瑩,民主進步黨,*,25,104/11/30,營利事業捐贈收入,82041253,壹東實業股份有限公司,100000,,是,高雄市鼓山區,242
邱議瑩,民主進步黨,*,26,104/11/27,營利事業捐贈收入,86802541,元際股份有限公司,100000,,是,高雄市大社區,242
邱議瑩,民主進步黨,*,27,104/11/27,營利事業捐贈收入,85871105,益在企業股份有限公司,100000,,是,高雄市大寮區,242
